time          x0G           u             y0G           v             psi           r             delta         
[s]           [m]           [m/s]         [m]           [m/s]         [rad]         [rad/s]       [rad]         
9.83371e+02   9.01510e+02   2.77953e+00   4.24067e+02   -9.34661e-01  7.55014e+00   7.37407e-03   6.13458e-01   
9.83511e+02   9.01750e+02   2.78310e+00   4.24388e+02   -9.37354e-01  7.55115e+00   7.37112e-03   6.13458e-01   
9.83641e+02   9.01980e+02   2.78725e+00   4.24710e+02   -9.45931e-01  7.55216e+00   7.36946e-03   6.13414e-01   
9.83781e+02   9.02210e+02   2.79145e+00   4.25032e+02   -9.48687e-01  7.55307e+00   7.36686e-03   6.13414e-01   
9.83911e+02   9.02450e+02   2.79433e+00   4.25355e+02   -9.46896e-01  7.55395e+00   7.36547e-03   6.13436e-01   
9.84051e+02   9.02680e+02   2.79514e+00   4.25679e+02   -9.48336e-01  7.55481e+00   7.36321e-03   6.13458e-01   
9.84181e+02   9.02920e+02   2.79516e+00   4.26002e+02   -9.50327e-01  7.55565e+00   7.36012e-03   6.13525e-01   
9.84321e+02   9.03150e+02   2.79538e+00   4.26326e+02   -9.54855e-01  7.55652e+00   7.35702e-03   6.13391e-01   
9.84451e+02   9.03390e+02   2.79942e+00   4.26650e+02   -9.59848e-01  7.55740e+00   7.35346e-03   6.13436e-01   
9.84591e+02   9.03620e+02   2.80027e+00   4.26974e+02   -9.60328e-01  7.55830e+00   7.35025e-03   6.13279e-01   
9.84721e+02   9.03850e+02   2.79709e+00   4.27299e+02   -9.59827e-01  7.55919e+00   7.34853e-03   6.13324e-01   
9.84861e+02   9.04090e+02   2.79297e+00   4.27623e+02   -9.59982e-01  7.56011e+00   7.34506e-03   6.13302e-01   
9.84991e+02   9.04320e+02   2.79291e+00   4.27947e+02   -9.62572e-01  7.56102e+00   7.34453e-03   6.13347e-01   
9.85131e+02   9.04560e+02   2.79262e+00   4.28271e+02   -9.64668e-01  7.56194e+00   7.34239e-03   6.13324e-01   
9.85261e+02   9.04790e+02   2.78671e+00   4.28595e+02   -9.61957e-01  7.56289e+00   7.34202e-03   6.13279e-01   
9.85401e+02   9.05020e+02   2.78479e+00   4.28919e+02   -9.55846e-01  7.56384e+00   7.34048e-03   6.13414e-01   
9.85531e+02   9.05250e+02   2.78512e+00   4.29243e+02   -9.55944e-01  7.56487e+00   7.33952e-03   6.13302e-01   
9.85671e+02   9.05480e+02   2.78184e+00   4.29567e+02   -9.61093e-01  7.56589e+00   7.33878e-03   6.13302e-01   
9.85801e+02   9.05720e+02   2.77407e+00   4.29891e+02   -9.61909e-01  7.56691e+00   7.33596e-03   6.13391e-01   
9.85941e+02   9.05950e+02   2.76982e+00   4.30213e+02   -9.54426e-01  7.56794e+00   7.33491e-03   6.13347e-01   
9.86081e+02   9.06170e+02   2.76994e+00   4.30537e+02   -9.48007e-01  7.56903e+00   7.33366e-03   6.13458e-01   
9.86211e+02   9.06400e+02   2.77083e+00   4.30860e+02   -9.46572e-01  7.57008e+00   7.33265e-03   6.13436e-01   
9.86351e+02   9.06630e+02   2.76826e+00   4.31184e+02   -9.43403e-01  7.57114e+00   7.33007e-03   6.13414e-01   
9.86481e+02   9.06860e+02   2.76454e+00   4.31508e+02   -9.40748e-01  7.57224e+00   7.32719e-03   6.13324e-01   
9.86621e+02   9.07080e+02   2.76810e+00   4.31832e+02   -9.35904e-01  7.57333e+00   7.32495e-03   6.13302e-01   
9.86751e+02   9.07310e+02   2.77033e+00   4.32158e+02   -9.33351e-01  7.57443e+00   7.32303e-03   6.13414e-01   
9.86891e+02   9.07530e+02   2.77085e+00   4.32483e+02   -9.32604e-01  7.57550e+00   7.32058e-03   6.13391e-01   
9.87021e+02   9.07760e+02   2.77045e+00   4.32809e+02   -9.31119e-01  7.57656e+00   7.31810e-03   6.13481e-01   
9.87161e+02   9.07980e+02   2.77310e+00   4.33135e+02   -9.31742e-01  7.57761e+00   7.31558e-03   6.13391e-01   
9.87291e+02   9.08200e+02   2.77948e+00   4.33462e+02   -9.35072e-01  7.57865e+00   7.31303e-03   6.13324e-01   
9.87431e+02   9.08430e+02   2.78126e+00   4.33790e+02   -9.37246e-01  7.57963e+00   7.31031e-03   6.13436e-01   
9.87561e+02   9.08650e+02   2.78460e+00   4.34117e+02   -9.38585e-01  7.58058e+00   7.30954e-03   6.13391e-01   
9.87701e+02   9.08880e+02   2.79154e+00   4.34446e+02   -9.42025e-01  7.58154e+00   7.30685e-03   6.13391e-01   
9.87831e+02   9.09100e+02   2.79526e+00   4.34776e+02   -9.47306e-01  7.58251e+00   7.30358e-03   6.13324e-01   
9.87971e+02   9.09330e+02   2.79726e+00   4.35106e+02   -9.53361e-01  7.58342e+00   7.30121e-03   6.13279e-01   
9.88101e+02   9.09550e+02   2.80210e+00   4.35436e+02   -9.55467e-01  7.58428e+00   7.30060e-03   6.13436e-01   
9.88241e+02   9.09780e+02   2.80610e+00   4.35768e+02   -9.55472e-01  7.58517e+00   7.29725e-03   6.13436e-01   
9.88371e+02   9.10000e+02   2.80868e+00   4.36100e+02   -9.55243e-01  7.58608e+00   7.29459e-03   6.13414e-01   
9.88511e+02   9.10230e+02   2.81063e+00   4.36432e+02   -9.57535e-01  7.58701e+00   7.29267e-03   6.13324e-01   
9.88651e+02   9.10450e+02   2.81305e+00   4.36765e+02   -9.61521e-01  7.58791e+00   7.29121e-03   6.13414e-01   
9.88781e+02   9.10680e+02   2.81607e+00   4.37098e+02   -9.60978e-01  7.58881e+00   7.28975e-03   6.13481e-01   
9.88921e+02   9.10900e+02   2.81483e+00   4.37432e+02   -9.57900e-01  7.58970e+00   7.28655e-03   6.13525e-01   
9.89051e+02   9.11130e+02   2.81237e+00   4.37765e+02   -9.55829e-01  7.59062e+00   7.28438e-03   6.13548e-01   
9.89191e+02   9.11350e+02   2.81023e+00   4.38099e+02   -9.55573e-01  7.59156e+00   7.28409e-03   6.13414e-01   
9.89321e+02   9.11570e+02   2.80919e+00   4.38433e+02   -9.53336e-01  7.59250e+00   7.28406e-03   6.13548e-01   
9.89461e+02   9.11800e+02   2.80664e+00   4.38767e+02   -9.48840e-01  7.59348e+00   7.28513e-03   6.13481e-01   
9.89591e+02   9.12020e+02   2.80108e+00   4.39100e+02   -9.46070e-01  7.59445e+00   7.28485e-03   6.13525e-01   
9.89731e+02   9.12240e+02   2.79853e+00   4.39433e+02   -9.44076e-01  7.59540e+00   7.28470e-03   6.13458e-01   
9.89861e+02   9.12460e+02   2.79560e+00   4.39767e+02   -9.39886e-01  7.59637e+00   7.28531e-03   6.13324e-01   
9.90001e+02   9.12680e+02   2.79060e+00   4.40100e+02   -9.37045e-01  7.59737e+00   7.28780e-03   6.13324e-01   
9.90131e+02   9.12890e+02   2.78302e+00   4.40433e+02   -9.35164e-01  7.59839e+00   7.28989e-03   6.13391e-01   
9.90271e+02   9.13110e+02   2.77809e+00   4.40764e+02   -9.28132e-01  7.59943e+00   7.28992e-03   6.13481e-01   
9.90401e+02   9.13330e+02   2.77585e+00   4.41097e+02   -9.20670e-01  7.60045e+00   7.29223e-03   6.13414e-01   
9.90541e+02   9.13540e+02   2.78017e+00   4.41429e+02   -9.16252e-01  7.60146e+00   7.29341e-03   6.13391e-01   
9.90671e+02   9.13750e+02   2.78453e+00   4.41763e+02   -9.20204e-01  7.60254e+00   7.29680e-03   6.13414e-01   
9.90811e+02   9.13970e+02   2.78042e+00   4.42096e+02   -9.23879e-01  7.60361e+00   7.29832e-03   6.13414e-01   
9.90941e+02   9.14180e+02   2.78002e+00   4.42430e+02   -9.18577e-01  7.60467e+00   7.30150e-03   6.13436e-01   
9.91081e+02   9.14400e+02   2.78096e+00   4.42764e+02   -9.16483e-01  7.60572e+00   7.30434e-03   6.13481e-01   
9.91221e+02   9.14610e+02   2.78041e+00   4.43098e+02   -9.19481e-01  7.60672e+00   7.30746e-03   6.13436e-01   
9.91351e+02   9.14820e+02   2.78087e+00   4.43432e+02   -9.24113e-01  7.60773e+00   7.31018e-03   6.13458e-01   
9.91491e+02   9.15030e+02   2.78401e+00   4.43767e+02   -9.29933e-01  7.60872e+00   7.31278e-03   6.13458e-01   
9.91621e+02   9.15250e+02   2.78637e+00   4.44102e+02   -9.38329e-01  7.60972e+00   7.31491e-03   6.13525e-01   
9.91761e+02   9.15460e+02   2.78906e+00   4.44437e+02   -9.45004e-01  7.61068e+00   7.31849e-03   6.13525e-01   
9.91891e+02   9.15680e+02   2.79312e+00   4.44773e+02   -9.43225e-01  7.61163e+00   7.31895e-03   6.13548e-01   
9.92031e+02   9.15890e+02   2.79824e+00   4.45109e+02   -9.40919e-01  7.61257e+00   7.32213e-03   6.13436e-01   
9.92161e+02   9.16110e+02   2.80549e+00   4.45447e+02   -9.48463e-01  7.61351e+00   7.32282e-03   6.13458e-01   
9.92301e+02   9.16320e+02   2.80809e+00   4.45785e+02   -9.61576e-01  7.61446e+00   7.32474e-03   6.13481e-01   
9.92431e+02   9.16540e+02   2.81092e+00   4.46123e+02   -9.64599e-01  7.61539e+00   7.32596e-03   6.13391e-01   
9.92571e+02   9.16760e+02   2.81985e+00   4.46462e+02   -9.56882e-01  7.61635e+00   7.32714e-03   6.13414e-01   
9.92701e+02   9.16970e+02   2.83074e+00   4.46804e+02   -9.50650e-01  7.61727e+00   7.32974e-03   6.13481e-01   
9.92841e+02   9.17190e+02   2.83712e+00   4.47146e+02   -9.55437e-01  7.61824e+00   7.33070e-03   6.13548e-01   
9.92971e+02   9.17400e+02   2.84031e+00   4.47489e+02   -9.61581e-01  7.61917e+00   7.33216e-03   6.13458e-01   
9.93111e+02   9.17620e+02   2.84619e+00   4.47833e+02   -9.59846e-01  7.62014e+00   7.33171e-03   6.13391e-01   
9.93241e+02   9.17830e+02   2.85242e+00   4.48178e+02   -9.54796e-01  7.62110e+00   7.33343e-03   6.13347e-01   
9.93381e+02   9.18050e+02   2.85760e+00   4.48524e+02   -9.49127e-01  7.62206e+00   7.33363e-03   6.13391e-01   
9.93511e+02   9.18260e+02   2.86187e+00   4.48872e+02   -9.44842e-01  7.62303e+00   7.33412e-03   6.13436e-01   
9.93651e+02   9.18470e+02   2.86873e+00   4.49220e+02   -9.42255e-01  7.62400e+00   7.33462e-03   6.13458e-01   
9.93791e+02   9.18680e+02   2.87350e+00   4.49569e+02   -9.45110e-01  7.62501e+00   7.33531e-03   6.13391e-01   
9.93921e+02   9.18900e+02   2.87261e+00   4.49919e+02   -9.50009e-01  7.62602e+00   7.33574e-03   6.13436e-01   
9.94061e+02   9.19110e+02   2.87024e+00   4.50268e+02   -9.44890e-01  7.62701e+00   7.33676e-03   6.13436e-01   
9.94191e+02   9.19320e+02   2.86807e+00   4.50618e+02   -9.32956e-01  7.62799e+00   7.33708e-03   6.13391e-01   
9.94331e+02   9.19530e+02   2.86830e+00   4.50968e+02   -9.27515e-01  7.62899e+00   7.33770e-03   6.13414e-01   
9.94461e+02   9.19740e+02   2.86612e+00   4.51318e+02   -9.32060e-01  7.62997e+00   7.33831e-03   6.13324e-01   
9.94601e+02   9.19950e+02   2.85979e+00   4.51668e+02   -9.36821e-01  7.63096e+00   7.33940e-03   6.13458e-01   
9.94731e+02   9.20160e+02   2.85123e+00   4.52017e+02   -9.33114e-01  7.63192e+00   7.34050e-03   6.13302e-01   
9.94871e+02   9.20360e+02   2.84290e+00   4.52365e+02   -9.27232e-01  7.63290e+00   7.34080e-03   6.13324e-01   
9.95001e+02   9.20570e+02   2.83469e+00   4.52712e+02   -9.26184e-01  7.63389e+00   7.33963e-03   6.13257e-01   
9.95141e+02   9.20780e+02   2.82715e+00   4.53058e+02   -9.30982e-01  7.63485e+00   7.34103e-03   6.13279e-01   
9.95271e+02   9.20980e+02   2.82253e+00   4.53404e+02   -9.35502e-01  7.63579e+00   7.34337e-03   6.13391e-01   
9.95411e+02   9.21190e+02   2.81401e+00   4.53749e+02   -9.35298e-01  7.63670e+00   7.34467e-03   6.13302e-01   
9.95541e+02   9.21390e+02   2.80200e+00   4.54093e+02   -9.35699e-01  7.63762e+00   7.34605e-03   6.13414e-01   
9.95681e+02   9.21600e+02   2.79179e+00   4.54435e+02   -9.39518e-01  7.63855e+00   7.34619e-03   6.13279e-01   
9.95811e+02   9.21800e+02   2.78653e+00   4.54776e+02   -9.44756e-01  7.63951e+00   7.34844e-03   6.13279e-01   
9.95951e+02   9.22010e+02   2.78325e+00   4.55117e+02   -9.46762e-01  7.64046e+00   7.35019e-03   6.13347e-01   
9.96081e+02   9.22210e+02   2.77412e+00   4.55458e+02   -9.46761e-01  7.64139e+00   7.34994e-03   6.13347e-01   
9.96221e+02   9.22420e+02   2.76594e+00   4.55797e+02   -9.49727e-01  7.64235e+00   7.34928e-03   6.13324e-01   
9.96361e+02   9.22620e+02   2.76137e+00   4.56135e+02   -9.50475e-01  7.64331e+00   7.34882e-03   6.13279e-01   
9.96491e+02   9.22830e+02   2.75800e+00   4.56473e+02   -9.49176e-01  7.64428e+00   7.34920e-03   6.13145e-01   
9.96631e+02   9.23030e+02   2.75575e+00   4.56812e+02   -9.50421e-01  7.64524e+00   7.35069e-03   6.13190e-01   
9.96761e+02   9.23230e+02   2.75144e+00   4.57149e+02   -9.52579e-01  7.64623e+00   7.35070e-03   6.13212e-01   
9.96901e+02   9.23430e+02   2.75163e+00   4.57487e+02   -9.45829e-01  7.64724e+00   7.34889e-03   6.13101e-01   
9.97031e+02   9.23630e+02   2.75545e+00   4.57825e+02   -9.33631e-01  7.64826e+00   7.34766e-03   6.13190e-01   
9.97171e+02   9.23830e+02   2.75647e+00   4.58165e+02   -9.33979e-01  7.64928e+00   7.34718e-03   6.13302e-01   
9.97301e+02   9.24030e+02   2.75714e+00   4.58504e+02   -9.42693e-01  7.65032e+00   7.34696e-03   6.13302e-01   
9.97441e+02   9.24230e+02   2.75148e+00   4.58844e+02   -9.42315e-01  7.65140e+00   7.34588e-03   6.13324e-01   
9.97571e+02   9.24430e+02   2.74828e+00   4.59182e+02   -9.28023e-01  7.65244e+00   7.34313e-03   6.13145e-01   
9.97711e+02   9.24630e+02   2.75736e+00   4.59522e+02   -9.19671e-01  7.65349e+00   7.34084e-03   6.13190e-01   
9.97841e+02   9.24830e+02   2.76729e+00   4.59863e+02   -9.25260e-01  7.65452e+00   7.33821e-03   6.13302e-01   
9.97981e+02   9.25020e+02   2.77330e+00   4.60206e+02   -9.31019e-01  7.65556e+00   7.33626e-03   6.13168e-01   
9.98111e+02   9.25220e+02   2.77835e+00   4.60549e+02   -9.30419e-01  7.65659e+00   7.33386e-03   6.13101e-01   
9.98251e+02   9.25420e+02   2.78204e+00   4.60894e+02   -9.27741e-01  7.65763e+00   7.33169e-03   6.13212e-01   
9.98381e+02   9.25610e+02   2.78789e+00   4.61239e+02   -9.27850e-01  7.65867e+00   7.32915e-03   6.13190e-01   
9.98521e+02   9.25810e+02   2.79759e+00   4.61585e+02   -9.24447e-01  7.65967e+00   7.32576e-03   6.13279e-01   
9.98651e+02   9.26000e+02   2.80224e+00   4.61933e+02   -9.21262e-01  7.66067e+00   7.32319e-03   6.13190e-01   
9.98791e+02   9.26200e+02   2.80387e+00   4.62281e+02   -9.26932e-01  7.66164e+00   7.32098e-03   6.13279e-01   
9.98931e+02   9.26400e+02   2.80371e+00   4.62629e+02   -9.36159e-01  7.66261e+00   7.31737e-03   6.13391e-01   
9.99061e+02   9.26590e+02   2.80521e+00   4.62977e+02   -9.37070e-01  7.66358e+00   7.31562e-03   6.13324e-01   
9.99201e+02   9.26790e+02   2.80970e+00   4.63327e+02   -9.29110e-01  7.66453e+00   7.31348e-03   6.13347e-01   
9.99331e+02   9.26980e+02   2.80954e+00   4.63677e+02   -9.26768e-01  7.66545e+00   7.31228e-03   6.13391e-01   
9.99471e+02   9.27180e+02   2.80565e+00   4.64026e+02   -9.37855e-01  7.66635e+00   7.31023e-03   6.13414e-01   
9.99601e+02   9.27370e+02   2.80359e+00   4.64375e+02   -9.52048e-01  7.66725e+00   7.30832e-03   6.13414e-01   
9.99741e+02   9.27570e+02   2.80061e+00   4.64724e+02   -9.58168e-01  7.66812e+00   7.30672e-03   6.13324e-01   
9.99871e+02   9.27770e+02   2.79513e+00   4.65072e+02   -9.58371e-01  7.66901e+00   7.30526e-03   6.13436e-01   
1.00001e+03   9.27970e+02   2.79165e+00   4.65419e+02   -9.56949e-01  7.66991e+00   7.30394e-03   6.13436e-01   
1.00014e+03   9.28160e+02   2.78874e+00   4.65767e+02   -9.58675e-01  7.67085e+00   7.30179e-03   6.13414e-01   
1.00028e+03   9.28360e+02   2.78571e+00   4.66114e+02   -9.63909e-01  7.67178e+00   7.30073e-03   6.13436e-01   
1.00041e+03   9.28550e+02   2.78144e+00   4.66461e+02   -9.69775e-01  7.67270e+00   7.29980e-03   6.13391e-01   
1.00055e+03   9.28750e+02   2.77534e+00   4.66807e+02   -9.73059e-01  7.67364e+00   7.29913e-03   6.13324e-01   
1.00068e+03   9.28950e+02   2.77083e+00   4.67152e+02   -9.66583e-01  7.67456e+00   7.29840e-03   6.13391e-01   
1.00082e+03   9.29140e+02   2.76986e+00   4.67498e+02   -9.55622e-01  7.67550e+00   7.29743e-03   6.13212e-01   
1.00095e+03   9.29340e+02   2.76995e+00   4.67844e+02   -9.52213e-01  7.67647e+00   7.29605e-03   6.13190e-01   
1.00109e+03   9.29530e+02   2.76639e+00   4.68190e+02   -9.54850e-01  7.67744e+00   7.29684e-03   6.13257e-01   
1.00122e+03   9.29720e+02   2.76572e+00   4.68535e+02   -9.52578e-01  7.67842e+00   7.29722e-03   6.13279e-01   
1.00136e+03   9.29910e+02   2.76866e+00   4.68881e+02   -9.44358e-01  7.67945e+00   7.29699e-03   6.13190e-01   
1.00150e+03   9.30100e+02   2.76964e+00   4.69228e+02   -9.37006e-01  7.68044e+00   7.29650e-03   6.13257e-01   
1.00163e+03   9.30290e+02   2.77461e+00   4.69576e+02   -9.34042e-01  7.68147e+00   7.29639e-03   6.13257e-01   
1.00177e+03   9.30480e+02   2.78085e+00   4.69924e+02   -9.32330e-01  7.68251e+00   7.29649e-03   6.13324e-01   
1.00190e+03   9.30670e+02   2.78580e+00   4.70274e+02   -9.30361e-01  7.68356e+00   7.29908e-03   6.13257e-01   
1.00204e+03   9.30860e+02   2.78998e+00   4.70624e+02   -9.28329e-01  7.68458e+00   7.29963e-03   6.13190e-01   
1.00217e+03   9.31040e+02   2.79151e+00   4.70975e+02   -9.29297e-01  7.68561e+00   7.29894e-03   6.13347e-01   
1.00231e+03   9.31230e+02   2.79605e+00   4.71327e+02   -9.29074e-01  7.68664e+00   7.29994e-03   6.13190e-01   
1.00244e+03   9.31420e+02   2.80294e+00   4.71679e+02   -9.22503e-01  7.68767e+00   7.30085e-03   6.13302e-01   
1.00258e+03   9.31600e+02   2.80597e+00   4.72033e+02   -9.20118e-01  7.68866e+00   7.30281e-03   6.13324e-01   
1.00271e+03   9.31790e+02   2.80972e+00   4.72387e+02   -9.26413e-01  7.68959e+00   7.30387e-03   6.13302e-01   
1.00285e+03   9.31970e+02   2.81262e+00   4.72742e+02   -9.35559e-01  7.69055e+00   7.30485e-03   6.13391e-01   
1.00298e+03   9.32160e+02   2.81432e+00   4.73097e+02   -9.38831e-01  7.69155e+00   7.30606e-03   6.13257e-01   
1.00312e+03   9.32350e+02   2.81227e+00   4.73452e+02   -9.36692e-01  7.69254e+00   7.30928e-03   6.13324e-01   
1.00325e+03   9.32530e+02   2.80778e+00   4.73807e+02   -9.38909e-01  7.69350e+00   7.31159e-03   6.13414e-01   
1.00339e+03   9.32720e+02   2.80637e+00   4.74162e+02   -9.44442e-01  7.69443e+00   7.31329e-03   6.13391e-01   
1.00352e+03   9.32910e+02   2.80023e+00   4.74516e+02   -9.45762e-01  7.69537e+00   7.31340e-03   6.13391e-01   
1.00366e+03   9.33090e+02   2.79613e+00   4.74869e+02   -9.45738e-01  7.69633e+00   7.31434e-03   6.13279e-01   
1.00379e+03   9.33280e+02   2.78966e+00   4.75223e+02   -9.53353e-01  7.69728e+00   7.31640e-03   6.13347e-01   
1.00393e+03   9.33460e+02   2.78337e+00   4.75574e+02   -9.62297e-01  7.69825e+00   7.31794e-03   6.13414e-01   
1.00407e+03   9.33650e+02   2.78074e+00   4.75926e+02   -9.62225e-01  7.69922e+00   7.31911e-03   6.13391e-01   
1.00420e+03   9.33840e+02   2.78681e+00   4.76278e+02   -9.55135e-01  7.70016e+00   7.31988e-03   6.13414e-01   
1.00434e+03   9.34020e+02   2.79333e+00   4.76632e+02   -9.55522e-01  7.70109e+00   7.32153e-03   6.13414e-01   
1.00447e+03   9.34210e+02   2.78623e+00   4.76985e+02   -9.65799e-01  7.70204e+00   7.32338e-03   6.13347e-01   
1.00461e+03   9.34400e+02   2.77826e+00   4.77337e+02   -9.66144e-01  7.70303e+00   7.32445e-03   6.13347e-01   
1.00474e+03   9.34580e+02   2.76934e+00   4.77689e+02   -9.58749e-01  7.70405e+00   7.32667e-03   6.13347e-01   
1.00488e+03   9.34760e+02   2.76457e+00   4.78039e+02   -9.55864e-01  7.70504e+00   7.32726e-03   6.13347e-01   
1.00501e+03   9.34950e+02   2.76659e+00   4.78390e+02   -9.53434e-01  7.70606e+00   7.32850e-03   6.13324e-01   
1.00515e+03   9.35130e+02   2.76825e+00   4.78742e+02   -9.44951e-01  7.70710e+00   7.32924e-03   6.13391e-01   
1.00528e+03   9.35310e+02   2.76589e+00   4.79093e+02   -9.32852e-01  7.70811e+00   7.33078e-03   6.13391e-01   
1.00542e+03   9.35490e+02   2.76576e+00   4.79445e+02   -9.31290e-01  7.70915e+00   7.33069e-03   6.13391e-01   
1.00555e+03   9.35670e+02   2.77038e+00   4.79797e+02   -9.35969e-01  7.71020e+00   7.33045e-03   6.13279e-01   
1.00569e+03   9.35850e+02   2.77334e+00   4.80151e+02   -9.30983e-01  7.71126e+00   7.33136e-03   6.13347e-01   
1.00582e+03   9.36020e+02   2.78011e+00   4.80504e+02   -9.20490e-01  7.71230e+00   7.33134e-03   6.13458e-01   
1.00596e+03   9.36200e+02   2.78883e+00   4.80860e+02   -9.18661e-01  7.71333e+00   7.33025e-03   6.13414e-01   
1.00609e+03   9.36370e+02   2.79448e+00   4.81216e+02   -9.29113e-01  7.71432e+00   7.32827e-03   6.13436e-01   
1.00623e+03   9.36550e+02   2.80531e+00   4.81574e+02   -9.37872e-01  7.71531e+00   7.32736e-03   6.13391e-01   
1.00636e+03   9.36730e+02   2.81826e+00   4.81933e+02   -9.37891e-01  7.71629e+00   7.32611e-03   6.13436e-01   
1.00650e+03   9.36910e+02   2.82844e+00   4.82294e+02   -9.34287e-01  7.71728e+00   7.32550e-03   6.13391e-01   
1.00664e+03   9.37090e+02   2.83978e+00   4.82657e+02   -9.30971e-01  7.71827e+00   7.32524e-03   6.13414e-01   
1.00677e+03   9.37260e+02   2.84928e+00   4.83021e+02   -9.30080e-01  7.71922e+00   7.32454e-03   6.13391e-01   
1.00691e+03   9.37440e+02   2.85669e+00   4.83387e+02   -9.33931e-01  7.72017e+00   7.32535e-03   6.13324e-01   
1.00704e+03   9.37620e+02   2.86575e+00   4.83753e+02   -9.40715e-01  7.72111e+00   7.32510e-03   6.13391e-01   
1.00718e+03   9.37790e+02   2.87270e+00   4.84121e+02   -9.45165e-01  7.72204e+00   7.32543e-03   6.13324e-01   
1.00731e+03   9.37970e+02   2.87782e+00   4.84490e+02   -9.44312e-01  7.72297e+00   7.32633e-03   6.13279e-01   
1.00745e+03   9.38150e+02   2.87898e+00   4.84860e+02   -9.42242e-01  7.72387e+00   7.32555e-03   6.13347e-01   
1.00758e+03   9.38320e+02   2.87780e+00   4.85229e+02   -9.46312e-01  7.72479e+00   7.32631e-03   6.13391e-01   
1.00772e+03   9.38500e+02   2.87857e+00   4.85599e+02   -9.54646e-01  7.72571e+00   7.32570e-03   6.13414e-01   
1.00785e+03   9.38680e+02   2.87524e+00   4.85969e+02   -9.58616e-01  7.72663e+00   7.32550e-03   6.13324e-01   
1.00799e+03   9.38860e+02   2.87029e+00   4.86337e+02   -9.56711e-01  7.72757e+00   7.32503e-03   6.13279e-01   
1.00812e+03   9.39030e+02   2.86325e+00   4.86706e+02   -9.57087e-01  7.72852e+00   7.32412e-03   6.13257e-01   
1.00826e+03   9.39210e+02   2.85439e+00   4.87074e+02   -9.58624e-01  7.72947e+00   7.32325e-03   6.13257e-01   
1.00839e+03   9.39390e+02   2.84789e+00   4.87440e+02   -9.55326e-01  7.73046e+00   7.32433e-03   6.13347e-01   
1.00853e+03   9.39560e+02   2.84066e+00   4.87806e+02   -9.50244e-01  7.73145e+00   7.32461e-03   6.13302e-01   
1.00866e+03   9.39740e+02   2.83194e+00   4.88172e+02   -9.46718e-01  7.73242e+00   7.32438e-03   6.13279e-01   
